#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   17.481 eV
 -65.460  0.9182E-84  0.9182E-84  0.1327E-13
 -65.450  0.9182E-84  0.9182E-84  0.1327E-13
 -65.440  0.9182E-84  0.9182E-84  0.1327E-13
 -65.430  0.9182E-84  0.9182E-84  0.1327E-13
 -65.420  0.9182E-84  0.9182E-84  0.1327E-13
 -65.410  0.9182E-84  0.9182E-84  0.1327E-13
 -65.400  0.9182E-84  0.9182E-84  0.1327E-13
 -65.390  0.9182E-84  0.9182E-84  0.1327E-13
 -65.380  0.9182E-84  0.9182E-84  0.1327E-13
 -65.370  0.9182E-84  0.9182E-84  0.1327E-13
 -65.360  0.9182E-84  0.9182E-84  0.1327E-13
 -65.350  0.9182E-84  0.9182E-84  0.1327E-13
 -65.340  0.9182E-84  0.9182E-84  0.1327E-13
 -65.330  0.9182E-84  0.9182E-84  0.1327E-13
 -65.320  0.9182E-84  0.9182E-84  0.1327E-13
 -65.310  0.9182E-84  0.9182E-84  0.1327E-13
 -65.300  0.9182E-84  0.9182E-84  0.1327E-13
 -65.290  0.9182E-84  0.9182E-84  0.1327E-13
 -65.280  0.9182E-84  0.9182E-84  0.1327E-13
 -65.270  0.9182E-84  0.9182E-84  0.1327E-13
 -65.260  0.9182E-84  0.9182E-84  0.1327E-13
 -65.250  0.9182E-84  0.9182E-84  0.1327E-13
 -65.240  0.9182E-84  0.9182E-84  0.1327E-13
 -65.230  0.9182E-84  0.9182E-84  0.1327E-13
 -65.220  0.9182E-84  0.9182E-84  0.1327E-13
 -65.210  0.9182E-84  0.9182E-84  0.1327E-13
 -65.200  0.9182E-84  0.9182E-84  0.1327E-13
 -65.190  0.9182E-84  0.9182E-84  0.1327E-13
 -65.180  0.9182E-84  0.9182E-84  0.1327E-13
 -65.170  0.9182E-84  0.9182E-84  0.1327E-13
 -65.160  0.9182E-84  0.9182E-84  0.1327E-13
 -65.150  0.9182E-84  0.9182E-84  0.1327E-13
 -65.140  0.9182E-84  0.9182E-84  0.1327E-13
 -65.130  0.9182E-84  0.9182E-84  0.1327E-13
 -65.120  0.9182E-84  0.9182E-84  0.1327E-13
 -65.110  0.9182E-84  0.9182E-84  0.1327E-13
 -65.100  0.9182E-84  0.9182E-84  0.1327E-13
 -65.090  0.9182E-84  0.9182E-84  0.1327E-13
 -65.080  0.9182E-84  0.9182E-84  0.1327E-13
 -65.070  0.9182E-84  0.9182E-84  0.1327E-13
 -65.060  0.9182E-84  0.9182E-84  0.1327E-13
 -65.050  0.9182E-84  0.9182E-84  0.1327E-13
 -65.040  0.9182E-84  0.9182E-84  0.1327E-13
 -65.030  0.9182E-84  0.9182E-84  0.1327E-13
 -65.020  0.9182E-84  0.9182E-84  0.1327E-13
 -65.010  0.9182E-84  0.9182E-84  0.1327E-13
 -65.000  0.9182E-84  0.9182E-84  0.1327E-13
 -64.990  0.9182E-84  0.9182E-84  0.1327E-13
 -64.980  0.9182E-84  0.9182E-84  0.1327E-13
 -64.970  0.9182E-84  0.9182E-84  0.1327E-13
 -64.960  0.9182E-84  0.9182E-84  0.1327E-13
 -64.950  0.9182E-84  0.9182E-84  0.1327E-13
 -64.940  0.9182E-84  0.9182E-84  0.1327E-13
 -64.930  0.9182E-84  0.9182E-84  0.1327E-13
 -64.920  0.9182E-84  0.9182E-84  0.1327E-13
 -64.910  0.9182E-84  0.9182E-84  0.1327E-13
 -64.900  0.9182E-84  0.9182E-84  0.1327E-13
 -64.890  0.9182E-84  0.9182E-84  0.1327E-13
 -64.880  0.9182E-84  0.9182E-84  0.1327E-13
 -64.870  0.9182E-84  0.9182E-84  0.1327E-13
 -64.860  0.9182E-84  0.9182E-84  0.1327E-13
 -64.850  0.9182E-84  0.9182E-84  0.1327E-13
 -64.840  0.9182E-84  0.9182E-84  0.1327E-13
 -64.830  0.9182E-84  0.9182E-84  0.1327E-13
 -64.820  0.9182E-84  0.9182E-84  0.1327E-13
 -64.810  0.9182E-84  0.9182E-84  0.1327E-13
 -64.800  0.9182E-84  0.9182E-84  0.1327E-13
 -64.790  0.9182E-84  0.9182E-84  0.1327E-13
 -64.780  0.9182E-84  0.9182E-84  0.1327E-13
 -64.770  0.9182E-84  0.9182E-84  0.1327E-13
 -64.760  0.9182E-84  0.9182E-84  0.1327E-13
 -64.750  0.9182E-84  0.9182E-84  0.1327E-13
 -64.740  0.9182E-84  0.9182E-84  0.1327E-13
 -64.730  0.9182E-84  0.9182E-84  0.1327E-13
 -64.720  0.9182E-84  0.9182E-84  0.1327E-13
 -64.710  0.9182E-84  0.9182E-84  0.1327E-13
 -64.700  0.9182E-84  0.9182E-84  0.1327E-13
 -64.690  0.9182E-84  0.9182E-84  0.1327E-13
 -64.680  0.9182E-84  0.9182E-84  0.1327E-13
 -64.670  0.9182E-84  0.9182E-84  0.1327E-13
 -64.660  0.9182E-84  0.9182E-84  0.1327E-13
 -64.650  0.9182E-84  0.9182E-84  0.1327E-13
 -64.640  0.9182E-84  0.9182E-84  0.1327E-13
 -64.630  0.9182E-84  0.9182E-84  0.1327E-13
 -64.620  0.9182E-84  0.9182E-84  0.1327E-13
 -64.610  0.9182E-84  0.9182E-84  0.1327E-13
 -64.600  0.9182E-84  0.9182E-84  0.1327E-13
 -64.590  0.9182E-84  0.9182E-84  0.1327E-13
 -64.580  0.9182E-84  0.9182E-84  0.1327E-13
 -64.570  0.9182E-84  0.9182E-84  0.1327E-13
 -64.560  0.9182E-84  0.9182E-84  0.1327E-13
 -64.550  0.9182E-84  0.9182E-84  0.1327E-13
 -64.540  0.9182E-84  0.9182E-84  0.1327E-13
 -64.530  0.9182E-84  0.9182E-84  0.1327E-13
 -64.520  0.9182E-84  0.9182E-84  0.1327E-13
 -64.510  0.9182E-84  0.9182E-84  0.1327E-13
 -64.500  0.9182E-84  0.9182E-84  0.1327E-13
 -64.490  0.9182E-84  0.9182E-84  0.1327E-13
 -64.480  0.9182E-84  0.9182E-84  0.1327E-13
 -64.470  0.9182E-84  0.9182E-84  0.1327E-13
 -64.460  0.9182E-84  0.9182E-84  0.1327E-13
 -64.450  0.9182E-84  0.9182E-84  0.1327E-13
 -64.440  0.9182E-84  0.9182E-84  0.1327E-13
 -64.430  0.9182E-84  0.9182E-84  0.1327E-13
 -64.420  0.9182E-84  0.9182E-84  0.1327E-13
 -64.410  0.9182E-84  0.9182E-84  0.1327E-13
 -64.400  0.9182E-84  0.9182E-84  0.1327E-13
 -64.390  0.9182E-84  0.9182E-84  0.1327E-13
 -64.380  0.9182E-84  0.9182E-84  0.1327E-13
 -64.370  0.9182E-84  0.9182E-84  0.1327E-13
 -64.360  0.9182E-84  0.9182E-84  0.1327E-13
 -64.350  0.9182E-84  0.9182E-84  0.1327E-13
 -64.340  0.9182E-84  0.9182E-84  0.1327E-13
 -64.330  0.9182E-84  0.9182E-84  0.1327E-13
 -64.320  0.9182E-84  0.9182E-84  0.1327E-13
 -64.310  0.9182E-84  0.9182E-84  0.1327E-13
 -64.300  0.9182E-84  0.9182E-84  0.1327E-13
 -64.290  0.9182E-84  0.9182E-84  0.1327E-13
 -64.280  0.9182E-84  0.9182E-84  0.1327E-13
 -64.270  0.9182E-84  0.9182E-84  0.1327E-13
 -64.260  0.9182E-84  0.9182E-84  0.1327E-13
 -64.250  0.9182E-84  0.9182E-84  0.1327E-13
 -64.240  0.9182E-84  0.9182E-84  0.1327E-13
 -64.230  0.9182E-84  0.9182E-84  0.1327E-13
 -64.220  0.9182E-84  0.9182E-84  0.1327E-13
 -64.210  0.9182E-84  0.9182E-84  0.1327E-13
 -64.200  0.9182E-84  0.9182E-84  0.1327E-13
 -64.190  0.9182E-84  0.9182E-84  0.1327E-13
 -64.180  0.9182E-84  0.9182E-84  0.1327E-13
 -64.170  0.9182E-84  0.9182E-84  0.1327E-13
 -64.160  0.9182E-84  0.9182E-84  0.1327E-13
